timestamp,non_hvac_kwh,hvac_kwh,dry_bulb_c,relative_humidity_pct,ghi_wh_m2,wind_speed_m_s,weather_evidence,total_kwh,month,hour,is_weekend,is_open,is_occupied,occupancy_fraction_proxy,indoor_temperature_proxy_c,indoor_relative_humidity_proxy_pct,indoor_co2_proxy_ppm,comfort_proxy_pass,comfort_evidence,estimate_evidence
2024-07-02 10:00:00,67.86889189790092,35.4533031365427,22.649661139694956,61.824737182311296,506.8085420231076,2.2539090644965545,synthetic_reference_weather_2024,103.32219503444362,2024-07,10,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-02 11:00:00,70.99332377222252,35.4533031365427,23.312402839491906,61.03014406932184,565.2714777012233,2.2539090644965545,synthetic_reference_weather_2024,106.44662690876523,2024-07,11,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-02 12:00:00,74.46118152583804,35.4533031365427,23.820942431805157,60.53064195679869,585.2120963292858,2.2539090644965545,synthetic_reference_weather_2024,109.91448466238074,2024-07,12,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-02 13:00:00,77.58561340015962,36.71830044716376,24.140623783819972,60.36027108824403,565.2714777012233,2.2539090644965545,synthetic_reference_weather_2024,114.30391384732337,2024-07,13,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-02 14:00:00,79.74778734383565,37.69915843712985,24.249661139694954,60.53064195679869,506.8085420231076,2.2539090644965545,synthetic_reference_weather_2024,117.4469457809655,2024-07,14,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-02 15:00:00,80.5194582899978,36.71830044716376,24.140623783819972,61.03014406932184,413.80744174683315,2.2539090644965545,synthetic_reference_weather_2024,117.23775873716156,2024-07,15,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-02 16:00:00,79.74778734383565,35.4533031365427,23.820942431805157,61.824737182311296,292.60604816464286,2.2539090644965545,synthetic_reference_weather_2024,115.20109048037835,2024-07,16,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-02 17:00:00,77.58561340015962,35.4533031365427,23.312402839491906,62.86027108824403,151.4640359543903,2.2539090644965545,synthetic_reference_weather_2024,113.03891653670232,2024-07,17,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-02 18:00:00,74.46118152583804,35.4533031365427,22.649661139694956,64.06617586273143,7.166781205919725e-14,2.2539090644965545,synthetic_reference_weather_2024,109.91448466238074,2024-07,18,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-02 19:00:00,70.99332377222252,35.4533031365427,21.87788208402302,65.36027108824403,0.0,2.2539090644965545,synthetic_reference_weather_2024,106.44662690876523,2024-07,19,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-02 20:00:00,67.86889189790092,35.4533031365427,21.049661139694955,66.65436631375664,0.0,2.2539090644965545,synthetic_reference_weather_2024,103.32219503444362,2024-07,20,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-02 21:00:00,65.70671795422493,35.4533031365427,20.22144019536689,67.86027108824403,0.0,2.2539090644965545,synthetic_reference_weather_2024,101.16002109076763,2024-07,21,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-02 22:00:00,20.77921504258008,6.349845337888245,19.449661139694957,68.89580499417677,0.0,2.2539090644965545,synthetic_reference_weather_2024,27.129060380468324,2024-07,22,False,False,False,0.05,21.197313626832226,49.60497959580727,470.0,False,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-02 23:00:00,20.77921504258008,6.349845337888245,18.786919439898004,69.69039810716623,0.0,2.2539090644965545,synthetic_reference_weather_2024,27.129060380468324,2024-07,23,False,False,False,0.05,20.832805691943904,50.17708663715968,470.0,False,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-03 00:00:00,20.77921504258008,6.349845337888245,18.446440283454617,70.0554518709935,0.0,1.946090935503459,synthetic_reference_weather_2024,27.129060380468324,2024-07,0,False,False,False,0.05,20.64554215590004,50.43992534711531,470.0,False,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-03 01:00:00,20.77921504258008,6.349845337888245,18.126758931439802,70.22582273954815,0.0,1.946090935503459,synthetic_reference_weather_2024,27.129060380468324,2024-07,1,False,False,False,0.05,20.469717412291892,50.56259237247467,470.0,False,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-03 02:00:00,20.77921504258008,6.349845337888245,18.01772157556482,70.0554518709935,0.0,1.946090935503459,synthetic_reference_weather_2024,27.129060380468324,2024-07,2,False,False,False,0.05,20.409746866560653,50.43992534711531,470.0,False,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-03 03:00:00,20.77921504258008,6.349845337888245,18.126758931439802,69.55594975847035,0.0,1.946090935503459,synthetic_reference_weather_2024,27.129060380468324,2024-07,3,False,False,False,0.05,20.469717412291892,50.08028382609865,470.0,False,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-03 04:00:00,20.77921504258008,6.349845337888245,18.446440283454617,68.76135664548089,0.0,1.946090935503459,synthetic_reference_weather_2024,27.129060380468324,2024-07,4,False,False,False,0.05,20.64554215590004,49.50817678474624,470.0,False,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-03 05:00:00,20.77921504258008,6.349845337888245,18.95497987576787,67.72582273954815,0.0,1.946090935503459,synthetic_reference_weather_2024,27.129060380468324,2024-07,5,False,False,False,0.05,20.92523893167233,48.762592372474664,470.0,False,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-03 06:00:00,20.77921504258008,6.349845337888245,19.61772157556482,66.51991796506076,0.0,1.946090935503459,synthetic_reference_weather_2024,27.129060380468324,2024-07,6,False,False,False,0.05,21.28974686656065,47.89434093484374,470.0,False,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-03 07:00:00,20.77921504258008,6.349845337888245,20.389500631236753,65.22582273954815,151.96512417683132,1.946090935503459,synthetic_reference_weather_2024,27.129060380468324,2024-07,7,False,False,False,0.05,21.714225347180218,46.96259237247467,470.0,False,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-03 08:00:00,64.93504700806275,35.4533031365427,21.21772157556482,63.93172751403554,293.57407627525333,1.946090935503459,synthetic_reference_weather_2024,100.38835014460545,2024-07,8,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-03 09:00:00,65.70671795422493,35.4533031365427,22.045942519892886,62.72582273954815,415.1764402296168,1.946090935503459,synthetic_reference_weather_2024,101.16002109076763,2024-07,9,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-03 10:00:00,67.86889189790092,35.4533031365427,22.81772157556482,61.69028883361541,508.4852158938398,1.946090935503459,synthetic_reference_weather_2024,103.32219503444362,2024-07,10,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-03 11:00:00,70.99332377222252,35.4533031365427,23.48046327536177,60.89569572062596,567.1415644064482,1.946090935503459,synthetic_reference_weather_2024,106.44662690876523,2024-07,11,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-03 12:00:00,74.46118152583804,35.4533031365427,23.989002867675023,60.396193608102806,587.1481525505067,1.946090935503459,synthetic_reference_weather_2024,109.91448466238074,2024-07,12,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-03 13:00:00,77.58561340015962,38.23010729535205,24.308684219689837,60.22582273954815,567.1415644064482,1.946090935503459,synthetic_reference_weather_2024,115.81572069551166,2024-07,13,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-03 14:00:00,79.74778734383565,39.21096528531813,24.41772157556482,60.396193608102806,508.4852158938398,1.946090935503459,synthetic_reference_weather_2024,118.95875262915379,2024-07,14,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-03 15:00:00,80.5194582899978,38.23010729535205,24.308684219689837,60.89569572062596,415.1764402296168,1.946090935503459,synthetic_reference_weather_2024,118.74956558534984,2024-07,15,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-03 16:00:00,79.74778734383565,35.4533031365427,23.989002867675023,61.69028883361541,293.57407627525333,1.946090935503459,synthetic_reference_weather_2024,115.20109048037835,2024-07,16,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-03 17:00:00,77.58561340015962,35.4533031365427,23.48046327536177,62.72582273954815,151.9651241768315,1.946090935503459,synthetic_reference_weather_2024,113.03891653670232,2024-07,17,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-03 18:00:00,74.46118152583804,35.4533031365427,22.81772157556482,63.93172751403554,7.1904910564626e-14,1.946090935503459,synthetic_reference_weather_2024,109.91448466238074,2024-07,18,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-03 19:00:00,70.99332377222252,35.4533031365427,22.045942519892886,65.22582273954815,0.0,1.946090935503459,synthetic_reference_weather_2024,106.44662690876523,2024-07,19,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-03 20:00:00,67.86889189790092,35.4533031365427,21.21772157556482,66.51991796506076,0.0,1.946090935503459,synthetic_reference_weather_2024,103.32219503444362,2024-07,20,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-03 21:00:00,65.70671795422493,35.4533031365427,20.389500631236753,67.72582273954815,0.0,1.946090935503459,synthetic_reference_weather_2024,101.16002109076763,2024-07,21,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-03 22:00:00,20.77921504258008,6.349845337888245,19.617721575564822,68.76135664548089,0.0,1.946090935503459,synthetic_reference_weather_2024,27.129060380468324,2024-07,22,False,False,False,0.05,21.289746866560655,49.50817678474624,470.0,False,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-03 23:00:00,20.77921504258008,6.349845337888245,18.95497987576787,69.55594975847035,0.0,1.946090935503459,synthetic_reference_weather_2024,27.129060380468324,2024-07,23,False,False,False,0.05,20.92523893167233,50.08028382609865,470.0,False,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-04 00:00:00,20.77921504258008,6.349845337888245,18.613844459830563,69.92152852989273,0.0,1.7102885682970048,synthetic_reference_weather_2024,27.129060380468324,2024-07,0,False,False,False,0.05,20.73761445290681,50.34350054152276,470.0,False,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-04 01:00:00,20.77921504258008,6.349845337888245,18.29416310781575,70.09189939844738,0.0,1.7102885682970048,synthetic_reference_weather_2024,27.129060380468324,2024-07,1,False,False,False,0.05,20.56178970929866,50.46616756688211,470.0,False,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-04 02:00:00,20.77921504258008,6.349845337888245,18.185125751940767,69.92152852989273,0.0,1.7102885682970048,synthetic_reference_weather_2024,27.129060380468324,2024-07,2,False,False,False,0.05,20.501819163567422,50.34350054152276,470.0,False,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-04 03:00:00,20.77921504258008,6.349845337888245,18.29416310781575,69.42202641736958,0.0,1.7102885682970048,synthetic_reference_weather_2024,27.129060380468324,2024-07,3,False,False,False,0.05,20.56178970929866,49.983859020506095,470.0,False,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-04 04:00:00,20.77921504258008,6.349845337888245,18.613844459830563,68.62743330438012,0.0,1.7102885682970048,synthetic_reference_weather_2024,27.129060380468324,2024-07,4,False,False,False,0.05,20.73761445290681,49.411751979153685,470.0,False,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-04 05:00:00,20.77921504258008,6.349845337888245,19.122384052143815,67.59189939844738,0.0,1.7102885682970048,synthetic_reference_weather_2024,27.129060380468324,2024-07,5,False,False,False,0.05,21.017311228679098,48.666167566882116,470.0,False,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-04 06:00:00,20.77921504258008,6.349845337888245,19.785125751940765,66.38599462395999,0.0,1.7102885682970048,synthetic_reference_weather_2024,27.129060380468324,2024-07,6,False,False,False,0.05,21.38181916356742,47.79791612925119,470.0,False,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-04 07:00:00,20.77921504258008,6.349845337888245,20.5569048076127,65.09189939844738,152.4642556989845,1.7102885682970048,synthetic_reference_weather_2024,27.129060380468324,2024-07,7,False,False,False,0.05,21.806297644186984,46.86616756688211,470.0,False,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-04 08:00:00,64.93504700806275,35.4533031365427,21.385125751940766,63.797804172934775,294.5383243311787,1.7102885682970048,synthetic_reference_weather_2024,100.38835014460545,2024-07,8,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-04 09:00:00,65.70671795422493,35.4533031365427,22.213346696268832,62.59189939844738,416.54009290779845,1.7102885682970048,synthetic_reference_weather_2024,101.16002109076763,2024-07,9,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-04 10:00:00,67.86889189790092,35.4533031365427,22.985125751940767,61.556365492514644,510.1553425178021,1.7102885682970048,synthetic_reference_weather_2024,103.32219503444362,2024-07,10,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-04 11:00:00,70.99332377222252,35.4533031365427,23.647867451737717,60.76177237952519,569.004348606783,1.7102885682970048,synthetic_reference_weather_2024,106.44662690876523,2024-07,11,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-04 12:00:00,74.46118152583804,36.8602805674726,24.15640704405097,60.26227026700204,589.0766486623576,1.7102885682970048,synthetic_reference_weather_2024,111.32146209331064,2024-07,12,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-04 13:00:00,77.58561340015962,39.73601068629913,24.476088396065784,60.09189939844738,569.004348606783,1.7102885682970048,synthetic_reference_weather_2024,117.32162408645874,2024-07,13,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-04 14:00:00,79.74778734383565,40.71686867626522,24.585125751940765,60.26227026700204,510.1553425178021,1.7102885682970048,synthetic_reference_weather_2024,120.46465602010088,2024-07,14,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-04 15:00:00,80.5194582899978,39.73601068629913,24.476088396065784,60.76177237952519,416.54009290779845,1.7102885682970048,synthetic_reference_weather_2024,120.25546897629692,2024-07,15,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-04 16:00:00,79.74778734383565,36.8602805674726,24.15640704405097,61.556365492514644,294.5383243311787,1.7102885682970048,synthetic_reference_weather_2024,116.60806791130825,2024-07,16,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-04 17:00:00,77.58561340015962,35.4533031365427,23.647867451737717,62.59189939844738,152.46425569898466,1.7102885682970048,synthetic_reference_weather_2024,113.03891653670232,2024-07,17,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-04 18:00:00,74.46118152583804,35.4533031365427,22.985125751940767,63.797804172934775,7.214108322368062e-14,1.7102885682970048,synthetic_reference_weather_2024,109.91448466238074,2024-07,18,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-04 19:00:00,70.99332377222252,35.4533031365427,22.213346696268832,65.09189939844738,0.0,1.7102885682970048,synthetic_reference_weather_2024,106.44662690876523,2024-07,19,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
2024-07-04 20:00:00,67.86889189790092,35.4533031365427,21.385125751940766,66.38599462395999,0.0,1.7102885682970048,synthetic_reference_weather_2024,103.32219503444362,2024-07,20,False,True,True,0.76,24.3,52.0,874.0,True,assumed_comfortable_not_measured,synthetic_public_monthly_constrained
