timestamp,specific_yield_kwh_per_kwp,pv_generation_kwh,pv_evidence,month,pv_capacity_kwp,monthly_anchor_kwh
2024-07-02 02:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-02 03:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-02 04:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-02 05:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-02 06:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-02 07:00:00,0.1353959223059239,14.370923193550762,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-02 08:00:00,0.2615648362590401,27.762491720534513,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-02 09:00:00,0.3699085388774324,39.262092316450676,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-02 10:00:00,0.4530435858740915,48.08604620467607,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-02 11:00:00,0.5053044611833563,53.633015510001435,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-02 12:00:00,0.5231296725180802,55.52498344106903,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-02 13:00:00,0.5053044611833563,53.633015510001435,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-02 14:00:00,0.4530435858740916,48.08604620467608,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-02 15:00:00,0.3699085388774324,39.262092316450676,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-02 16:00:00,0.2615648362590401,27.762491720534513,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-02 17:00:00,0.13539592230592404,14.370923193550778,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-02 18:00:00,6.4064907898827e-17,6.799849324381498e-15,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-02 19:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-02 20:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-02 21:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-02 22:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-02 23:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-03 00:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-03 01:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-03 02:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-03 03:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-03 04:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-03 05:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-03 06:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-03 07:00:00,0.13972879619947198,14.830814428611955,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-03 08:00:00,0.2699353058507036,28.650933362993676,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-03 09:00:00,0.3817461704973945,40.518538536593454,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-03 10:00:00,0.467541664490063,49.62487226897529,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-03 11:00:00,0.5214749666968665,55.34935296520541,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-03 12:00:00,0.5398706117014072,57.30186672598736,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-03 13:00:00,0.5214749666968665,55.34935296520541,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-03 14:00:00,0.46754166449006307,49.624872268975295,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-03 15:00:00,0.3817461704973945,40.518538536593454,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-03 16:00:00,0.2699353058507036,28.650933362993676,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-03 17:00:00,0.13972879619947215,14.830814428611973,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-03 18:00:00,6.61150816573852e-17,7.017454767114865e-15,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-03 19:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-03 20:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-03 21:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-03 22:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-03 23:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-04 00:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-04 01:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-04 02:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-04 03:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-04 04:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-04 05:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-04 06:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-04 07:00:00,0.14518643997114053,15.410088738536857,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-04 08:00:00,0.2804786639901843,29.770005395918158,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-04 09:00:00,0.3966567305712049,42.10114538282769,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-04 10:00:00,0.4858032964700384,51.563161887329876,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-04 11:00:00,0.5418431705423454,57.511234121364545,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-04 12:00:00,0.5609573279803686,59.54001079183632,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-04 13:00:00,0.5418431705423454,57.511234121364545,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-04 14:00:00,0.48580329647003856,51.56316188732989,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-04 15:00:00,0.3966567305712049,42.10114538282769,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-04 16:00:00,0.2804786639901843,29.770005395918158,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-04 17:00:00,0.1451864399711407,15.410088738536873,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-04 18:00:00,6.869745961694105e-17,7.291548363742123e-15,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-04 19:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-04 20:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-04 21:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-04 22:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-04 23:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-05 00:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-05 01:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-05 02:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-05 03:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-05 04:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-05 05:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-05 06:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-05 07:00:00,0.15105119559363817,16.032573900308755,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-05 08:00:00,0.2918085018314732,30.972554384392566,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-05 09:00:00,0.4126795409058436,43.80180647174624,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-05 10:00:00,0.5054271512526674,53.64603783395811,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-05 11:00:00,0.5637307364994818,59.834380372054994,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-05 12:00:00,0.5836170036629464,61.94510876878514,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-05 13:00:00,0.5637307364994818,59.834380372054994,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-05 14:00:00,0.5054271512526675,53.646037833958125,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-05 15:00:00,0.4126795409058436,43.80180647174624,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-05 16:00:00,0.2918085018314732,30.972554384392566,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-05 17:00:00,0.15105119559363833,16.032573900308773,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-05 18:00:00,7.147246954637965e-17,7.586087917652736e-15,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-05 19:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-05 20:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-05 21:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-05 22:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-05 23:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-06 00:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-06 01:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-06 02:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-06 03:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-06 04:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-06 05:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-06 06:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-06 07:00:00,0.15651156831649313,16.61213786111258,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-06 08:00:00,0.30235713189981317,32.09218597984617,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-06 09:00:00,0.4275975566129467,45.38520465889816,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-06 10:00:00,0.523697914481281,55.585296643043165,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-06 11:00:00,0.5841091249294398,61.99734252001074,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-06 12:00:00,0.6047142637996263,64.18437195969234,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-06 13:00:00,0.5841091249294398,61.99734252001074,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-06 14:00:00,0.5236979144812811,55.58529664304317,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-06 15:00:00,0.4275975566129467,45.38520465889816,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-06 16:00:00,0.30235713189981317,32.09218597984617,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-06 17:00:00,0.15651156831649332,16.6121378611126,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-06 18:00:00,7.405613875609607e-17,7.860318567572036e-15,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-06 19:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-06 20:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-06 21:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-06 22:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-06 23:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-07 00:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-07 01:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-07 02:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-07 03:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-07 04:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-07 05:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-07 06:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-07 07:00:00,0.1607726188726589,17.064405767144017,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-07 08:00:00,0.31058884945846094,32.96590048152105,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-07 09:00:00,0.43923896322601114,46.62082355680882,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-07 10:00:00,0.5379556675264159,57.09861455125378,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-07 11:00:00,0.60001158209867,63.68522932395283,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-07 12:00:00,0.6211776989169221,65.93180096304211,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-07 13:00:00,0.60001158209867,63.68522932395283,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-07 14:00:00,0.537955667526416,57.09861455125379,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-07 15:00:00,0.43923896322601114,46.62082355680882,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-07 16:00:00,0.31058884945846094,32.96590048152105,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-07 17:00:00,0.16077261887265906,17.064405767144034,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-07 18:00:00,7.607232806803268e-17,8.074316901140989e-15,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-07 19:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-07 20:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-07 21:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-07 22:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-07 23:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-08 00:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-08 01:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-08 02:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-08 03:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-08 04:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-08 05:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-08 06:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-08 07:00:00,0.16316567790168013,17.31840505248433,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-08 08:00:00,0.3152118844983927,33.456589420659405,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-08 09:00:00,0.44577692207880865,47.31476250944475,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-08 10:00:00,0.5459629991007489,57.94851272455348,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-08 11:00:00,0.6089425999804888,64.63316756192908,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-08 12:00:00,0.6304237689967856,66.91317884131882,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-08 13:00:00,0.6089425999804888,64.63316756192908,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-08 14:00:00,0.5459629991007489,57.94851272455349,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-08 15:00:00,0.44577692207880865,47.31476250944475,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-08 16:00:00,0.3152118844983927,33.456589420659405,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-08 17:00:00,0.16316567790168035,17.31840505248435,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-08 18:00:00,7.720464508083237e-17,8.194501028879548e-15,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-08 19:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-08 20:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-08 21:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-08 22:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-08 23:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-09 00:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-09 01:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-09 02:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-09 03:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-09 04:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-09 05:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-09 06:00:00,0.0,0.0,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-09 07:00:00,0.16324246869727776,17.32655562752906,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-09 08:00:00,0.31536023292377074,33.472335122529024,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-09 09:00:00,0.44598671843393495,47.33703029457786,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-09 10:00:00,0.5462199461107263,57.975785080192495,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-09 11:00:00,0.6092291871312128,64.66358592210692,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-09 12:00:00,0.6307204658475416,66.94467024505806,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-09 13:00:00,0.6092291871312128,64.66358592210692,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-09 14:00:00,0.5462199461107264,57.9757850801925,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-09 15:00:00,0.44598671843393495,47.33703029457786,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-09 16:00:00,0.31536023292377074,33.472335122529024,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
2024-07-09 17:00:00,0.16324246869727793,17.32655562752908,synthetic_intraday_profile_constrained_to_approved_aggregate,2024-07,106.14,13752.0
